,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2020-03-01 08:00:00,-127.88096711283228,0.0,242.48337694819142,-127.88096711283228,-127.88096711283228,212.60057235716104,212.60057235716104,212.60057235716104,223.0282871696622,223.0282871696622,223.0282871696622,-10.427714812501174,-10.427714812501174,-10.427714812501174,0.0,0.0,0.0,84.71960524432876
1,2020-03-01 08:30:00,-127.55523168720698,0.0,281.2844956994728,-127.55523168720698,-127.55523168720698,250.33999606386084,250.33999606386084,250.33999606386084,264.9239964579292,264.9239964579292,264.9239964579292,-14.584000394068347,-14.584000394068347,-14.584000394068347,0.0,0.0,0.0,122.78476437665385
2,2020-03-01 09:00:00,-127.22949626158169,2.5247811240437183,315.8198760606573,-127.22949626158169,-127.22949626158169,288.21760906565436,288.21760906565436,288.21760906565436,306.9478935826434,306.9478935826434,306.9478935826434,-18.730284516988974,-18.730284516988974,-18.730284516988974,0.0,0.0,0.0,160.98811280407267
3,2020-03-01 09:30:00,-126.90376083595639,34.73959860213488,380.05124657224036,-126.90376083595639,-126.90376083595639,329.8896073644246,329.8896073644246,329.8896073644246,352.7473401927222,352.7473401927222,352.7473401927222,-22.85773282829752,-22.85773282829752,-22.85773282829752,0.0,0.0,0.0,202.9858465284682
4,2020-03-01 10:00:00,-126.5780254103311,86.83895537592667,416.5669770141324,-126.5780254103311,-126.5780254103311,374.34850291709193,374.34850291709193,374.34850291709193,401.3060044222065,401.3060044222065,401.3060044222065,-26.957501505114564,-26.957501505114564,-26.957501505114564,0.0,0.0,0.0,247.77047750676084
5,2020-03-01 10:30:00,-126.2522899847058,121.11937492509304,466.24652440947193,-126.2522899847058,-126.2522899847058,416.9672171907599,416.9672171907599,416.9672171907599,447.987979925209,447.987979925209,447.987979925209,-31.02076273444897,-31.02076273444897,-31.02076273444897,0.0,0.0,0.0,290.71492720605414
6,2020-03-01 11:00:00,-125.9265545590805,160.66326463716118,496.2631165041251,-125.9265545590805,-125.9265545590805,451.5097145299437,451.5097145299437,451.5097145299437,486.5484447703661,486.5484447703661,486.5484447703661,-35.03873024042244,-35.03873024042244,-35.03873024042244,0.0,0.0,0.0,325.5831599708632
7,2020-03-01 11:30:00,-125.60081913345518,176.93651832465443,521.5840589002648,-125.60081913345518,-125.60081913345518,472.4697924649466,472.4697924649466,472.4697924649466,511.47247725659054,511.47247725659054,511.47247725659054,-39.00268479164397,-39.00268479164397,-39.00268479164397,0.0,0.0,0.0,346.8689733314914
8,2020-03-01 12:00:00,-125.27508370782988,182.3943738470826,516.1007558591731,-125.27508370782988,-125.27508370782988,477.0472852839196,477.0472852839196,477.0472852839196,519.9512848729596,519.9512848729596,519.9512848729596,-42.903999589039884,-42.903999589039884,-42.903999589039884,0.0,0.0,0.0,351.77220157608974
9,2020-03-01 12:30:00,-124.94934828220458,166.4500316086407,507.8698788943761,-124.94934828220458,-124.94934828220458,466.2083482575254,466.2083482575254,466.2083482575254,512.9425137516777,512.9425137516777,512.9425137516777,-46.73416549415228,-46.73416549415228,-46.73416549415228,0.0,0.0,0.0,341.2589999753208
10,2020-03-01 13:00:00,-124.62361285657929,149.7095259121294,491.2462451150709,-124.62361285657929,-124.62361285657929,444.5599120593506,444.5599120593506,444.5599120593506,495.0447280328659,495.0447280328659,495.0447280328659,-50.484815973515346,-50.484815973515346,-50.484815973515346,0.0,0.0,0.0,319.93629920277135
11,2020-03-01 13:30:00,-124.29787743095399,128.37638501320868,469.65265600440785,-124.29787743095399,-124.29787743095399,419.1157304709239,419.1157304709239,419.1157304709239,473.26348219090613,473.26348219090613,473.26348219090613,-54.14775171998228,-54.14775171998228,-54.14775171998228,0.0,0.0,0.0,294.8178530399699
